kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2011,PLN,26093,3153,4886,3943,225,3378,0,0,"17400,200","0,227","0,000",N
IV Q 2011,PLN,21784,2490,2564,5392,200,2690,81295,68644,"17400,200","0,310","3,945",N
I Q 2012,PLN,15808,1618,823,747,207,1825,82262,69514,"17400,200","0,043","3,995",N
II Q 2010,PLN,18472,3228,3196,2576,148,3376,67810,50992,"17400,200","0,148","2,931",N
III Q 2010,PLN,27581,5074,4847,3940,51,5125,0,0,"17400,200","0,226","0,000",N
IV Q 2010,PLN,18858,2627,1849,1745,199,2826,67445,56385,"17400,200","0,100","3,240",N
I Q 2011,PLN,14308,1251,1428,1182,171,1422,70697,57568,"17400,200","0,068","3,308",N
II Q 2009,PLN,19916,4531,4367,4009,106,4637,52418,23883,"14400,200","0,278","1,659",N
III Q 2009,PLN,19759,5512,4988,3654,40,5552,0,0,"14400,200","0,254","0,000",N
IV Q 2009,PLN,14851,924,1022,843,145,1069,45842,28379,"14400,200","0,059","1,971",N
I Q 2010,PLN,12005,1207,1091,872,111,1318,48708,29033,"14400,200","0,061","2,016",N
IV Q 2006,PLN,0,0,0,0,0,0,22187,16203,"14400,200","0,000","1,125",N
IV Q 2007,PLN,0,0,0,0,0,0,28668,15866,"14400,200","0,000","1,102",N
IV Q 2008,PLN,0,0,0,0,0,0,51772,19691,"14400,200","0,000","1,367",N
I Q 2009,PLN,10209,789,541,182,95,884,51211,19873,"14400,200","0,013","1,380",N
