kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2012,PLN,22867,45199,40433,31052,253,45452,989177,374236,"15094,379","2,057","24,793",N
I Q 2013,PLN,23289,29423,16725,12489,125,29548,0,0,"15094,379","0,827","0,000",N
II Q 2013,PLN,22167,101176,43424,44693,321,101497,1011387,435836,"15094,379","2,961","28,874",N
III Q 2013,PLN,23518,-9439,-1629,-2167,45,-9394,1003569,436161,"15094,379","-0,144","28,896",N
IV Q 2010,PLN,0,0,0,0,0,0,866567,325549,"15094,379","0,000","21,568",N
IV Q 2011,PLN,0,0,0,0,0,0,936170,319988,"15094,379","0,000","21,199",N
II Q 2012,PLN,0,0,0,0,0,0,989177,374236,"15094,379","0,000","24,793",N
III Q 2012,PLN,21293,-20089,-15077,-12437,173,-19916,0,0,"15094,379","-0,824","0,000",N
IV Q 2007,PLN,0,0,0,0,0,0,413814,181301,"15094,379","0,000","12,011",N
IV Q 2008,PLN,0,0,0,0,0,0,791129,265427,"15094,379","0,000","17,584",N
IV Q 2009,PLN,0,0,0,0,0,0,764511,248434,"15094,379","0,000","16,459",N
II Q 2010,PLN,0,0,0,0,0,0,854166,301806,"15094,379","0,000","19,995",N
IV Q 2006,,0,0,0,0,0,0,251922,133532,"15094,379","0,000","8,846",N
