kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2004,PLN,103145,97380,97991,11876,4132,101512,306461,254346,"65701,250","0,181","3,871",N
III Q 2004,PLN,371920,39932,44503,36300,7577,47509,322204,258897,"65701,250","0,553","3,941",N
IV Q 2002,PLN,67632,-7537,-9344,-9138,3704,-3833,309561,232798,"65701,250","-0,139","3,543",N
I Q 2003,PLN,89432,1967,2450,2042,4039,6006,316041,233493,"65701,250","0,031","3,554",N
II Q 2003,PLN,102533,-2454,-2078,-3675,3960,1506,308772,230960,"65701,250","-0,056","3,515",N
III Q 2003,PLN,77752,6387,6099,5375,4655,11042,309621,236161,"65701,250","0,082","3,594",N
IV Q 2001,PLN,88283,-504,-882,-1542,3148,2644,358546,245977,"0,000",,,N
I Q 2002,PLN,54326,3582,5137,5658,3142,6724,341073,251382,"65701,250","0,086","3,826",N
II Q 2002,PLN,57784,-1657,-5847,-4130,3378,1721,344841,239507,"65701,250","-0,063","3,645",N
III Q 2002,PLN,58810,2216,1940,1954,3507,5723,329088,241547,"65701,250","0,030","3,676",N
IV Q 2000,PLN,0,0,0,0,0,0,338344,226155,"0,000",,,N
I Q 2001,PLN,77404,13438,14283,9907,2819,16257,365919,233742,"0,000",,,N
II Q 2001,PLN,67680,5693,4601,2938,2846,8539,364545,244785,"0,000",,,N
III Q 2001,PLN,62772,2257,2798,2202,3040,5297,372085,246987,"0,000",,,N
IV Q 1998,PLN,0,0,0,0,0,0,179847,166768,"0,000",,,N
II Q 1999,PLN,0,0,0,0,0,0,229213,186597,"0,000",,,N
IV Q 1999,PLN,0,0,0,0,0,0,265556,202390,"0,000",,,N
II Q 2000,PLN,0,0,0,0,0,0,288147,222206,"0,000",,,N
 Q 0000,PLN,113174,11268,10836,8685,141,11409,337734,269204,"6570,125","1,322","40,974",N
II Q 1998,,0,0,0,0,0,0,193787,174957,"0,000",,,N
