kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2006,PLN,1032914,21082,20275,15409,8215,29297,698120,199033,"127742,000","0,121","1,558",N
I Q 2007,PLN,1008764,8146,5918,4455,8355,16501,692160,204459,"127742,000","0,035","1,601",N
II Q 2007,PLN,1150424,22546,20681,16721,9136,31682,763567,192611,"127742,000","0,131","1,508",N
III Q 2007,PLN,1293612,23900,22501,18087,9166,33066,781700,211585,"127742,000","0,142","1,656",N
IV Q 2005,PLN,420412,13543,12063,8958,6796,20339,441942,175750,"127742,000","0,070","1,376",N
I Q 2006,PLN,395973,-1431,-1182,-1853,6657,5226,565697,174287,"127742,000","-0,015","1,364",N
II Q 2006,PLN,863003,18302,17616,14598,7528,25830,0,0,"127742,000","0,114","0,000",N
III Q 2006,PLN,945087,17263,17421,13418,9656,26919,648223,182777,"127742,000","0,105","1,431",N
I Q 2005,PLN,379546,5489,4046,2408,6123,11612,370591,145233,"127742,000","0,019","1,137",N
II Q 2005,PLN,422850,11623,11588,9818,6138,17761,0,0,"127742,000","0,077","0,000",N
III Q 2005,PLN,464329,13996,13985,11381,6497,20493,408268,166661,"127742,000","0,089","1,305",N
