kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2016,PLN,493610,14565,11693,8450,6061,20626,1396733,771137,"51399,548","0,164","15,003",N
I Q 2017,PLN,136656,-6104,-6903,-6131,7599,1495,1238323,749521,"51399,548","-0,119","14,582",N
II Q 2017,PLN,400992,12223,9332,7048,6747,18970,1420554,731826,"51399,548","0,137","14,238",N
III Q 2017,PLN,412108,8010,8341,7097,7663,15673,1450655,744725,"51399,548","0,138","14,489",N
IV Q 2015,PLN,432553,27835,26505,12980,3542,31377,1306357,722341,"51399,548","0,253","14,053",N
I Q 2016,PLN,140216,1512,782,417,5532,7044,1201839,722253,"51399,548","0,008","14,052",N
II Q 2016,PLN,338613,23672,21736,17736,5889,29561,1334929,733635,"51399,548","0,345","14,273",N
III Q 2016,PLN,408734,34043,33120,28082,5936,39979,1423474,754041,"51399,548","0,546","14,670",N
IV Q 2014,PLN,562727,33993,30249,16747,5842,39835,1445816,671910,"51399,548","0,326","13,072",N
I Q 2015,PLN,230511,3133,2434,1483,6096,9229,1241620,661859,"51399,548","0,029","12,877",N
II Q 2015,PLN,334261,20447,19695,15949,6134,26581,1326438,684676,"51399,548","0,310","13,321",N
III Q 2015,PLN,331855,25311,24050,19791,6494,31805,1390432,706693,"51399,548","0,385","13,749",N
IV Q 2013,PLN,495517,6345,1922,14983,5862,12207,1497917,621112,"51399,548","0,292","12,084",N
I Q 2014,PLN,176029,-942,-4988,-4537,5895,4953,1359025,628012,"51399,548","-0,088","12,218",N
II Q 2014,PLN,403047,21262,16695,13561,5901,27163,1626175,638860,"51399,548","0,264","12,429",N
III Q 2014,PLN,459871,31531,26858,23766,6036,37567,1684664,652341,"51399,548","0,462","12,692",N
IV Q 2012,PLN,359903,-14405,-21466,-31245,6668,-7737,1327202,491851,"29013,185","-1,077","16,953",N
I Q 2013,PLN,149288,-15669,-21435,-21085,5624,-10045,1250858,577855,"51399,548","-0,410","11,242",N
II Q 2013,PLN,285577,28907,24999,21330,5690,34597,1516345,607308,"51399,548","0,415","11,815",N
III Q 2013,PLN,343840,19128,15768,14680,5510,24638,1644827,622590,"51399,548","0,286","12,113",N
IV Q 2011,PLN,748745,76594,48063,91845,16586,93180,1919956,525842,"29013,185","3,166","18,124",N
I Q 2012,PLN,201204,-6333,-8256,-7828,6089,-244,1621262,510041,"29013,185","-0,270","17,580",N
II Q 2012,PLN,381556,43137,27969,28264,7432,50569,1381141,530681,"29013,185","0,974","18,291",N
III Q 2012,PLN,404013,5869,2382,-1119,6988,12857,0,0,"29013,185","-0,039","0,000",N
IV Q 2010,PLN,217691,20111,14524,13046,2779,22890,754365,404051,"20013,185","0,652","20,189",N
I Q 2011,PLN,78112,-946,-168,-416,2874,1928,662501,403494,"20013,185","-0,021","20,161",N
II Q 2011,PLN,590184,22889,12939,9926,14029,36918,2031142,667871,"29013,185","0,342","23,020",N
III Q 2011,PLN,726545,13449,-4805,-6118,14499,27948,0,0,"29013,185","-0,211","0,000",N
IV Q 2009,PLN,186847,18848,21110,18580,2721,21569,602144,369415,"20013,185","0,928","18,459",N
I Q 2010,PLN,50296,4495,5557,3603,2543,7038,529782,375378,"20013,185","0,180","18,757",N
II Q 2010,PLN,100123,15688,16230,12847,2699,18387,565763,388207,"20013,185","0,642","19,398",N
III Q 2010,PLN,123053,3815,4669,3090,2662,6477,0,0,"20013,185","0,154","0,000",N
IV Q 2008,PLN,5413,6414,17914,13543,2094,8508,754185,311607,"20013,185","0,677","15,570",N
I Q 2009,PLN,102906,-1964,2633,1967,2247,283,644757,313885,"20013,185","0,098","15,684",N
II Q 2009,PLN,228185,29909,35343,28207,2542,32451,674704,326103,"20013,185","1,409","16,294",N
III Q 2009,PLN,193686,29859,28706,22547,2611,32470,0,0,"20013,185","1,127","0,000",N
IV Q 2007,PLN,9264,7993,10035,8069,1769,9762,496447,145455,"0,000",,,N
I Q 2008,PLN,114780,7140,7095,5733,2006,9146,431029,151188,"0,000",,,N
II Q 2008,PLN,214300,20278,21577,17885,1817,22095,648168,281905,"20013,185","0,894","14,086",N
III Q 2008,PLN,217727,19617,21390,17497,1981,21598,0,0,"20013,185","0,874","0,000",N
IV Q 2006,PLN,166854,7173,8190,6025,1356,8529,377275,120314,"0,000",,,N
I Q 2007,PLN,59288,-518,434,-352,1371,853,0,0,"0,000",,,N
II Q 2007,PLN,150442,12701,17137,13909,1366,14067,410761,130551,"0,000",,,N
III Q 2007,PLN,211490,9388,9171,6825,1547,10935,0,0,"0,000",,,N
IV Q 2004,PLN,0,0,0,0,0,0,237304,78864,"0,000",,,N
IV Q 2005,PLN,0,0,0,0,0,0,255727,107028,"0,000",,,N
