kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2017,PLN,27961,110,3,-62,604,714,77557,45647,"6118,550","-0,010","7,460",N
III Q 2017,PLN,34714,154,-186,-151,585,739,76473,45496,"6118,550","-0,025","7,436",N
IV Q 2015,PLN,23374,-1108,-1091,-1123,1187,79,78989,51772,"6118,550","-0,184","8,461",N
I Q 2016,PLN,25068,-134,-153,-169,407,273,81425,51603,"6118,550","-0,028","8,434",N
II Q 2016,PLN,28021,1297,1351,1360,525,1822,78820,52963,"6118,550","0,222","8,656",N
III Q 2016,PLN,20880,-102,-160,-158,443,341,82526,52805,"6118,550","-0,026","8,630",N
IV Q 2014,PLN,24627,-702,2598,3114,118,-584,95052,58198,"6118,550","0,509","9,512",N
I Q 2015,PLN,34292,-1312,-1864,-1864,241,-1071,94895,56334,"6118,550","-0,305","9,207",N
II Q 2015,PLN,42706,-1178,-1355,-1389,719,-459,95654,54945,"6118,550","-0,227","8,980",N
III Q 2015,PLN,37945,-847,-690,-124,366,-481,88840,54821,"6118,550","-0,020","8,960",N
IV Q 2013,PLN,27180,-425,-762,-805,508,83,99990,57824,"6118,550","-0,132","9,451",N
I Q 2014,PLN,27009,-358,-351,-456,462,104,106094,57368,"6118,550","-0,075","9,376",N
II Q 2014,PLN,34866,-258,-423,-499,396,138,98822,56869,"6118,550","-0,082","9,295",N
III Q 2014,PLN,30116,-1372,-1640,-1707,362,-1010,98116,55162,"6118,550","-0,279","9,016",N
IV Q 2012,PLN,38305,652,79,56,632,1284,120954,60594,"6118,550","0,009","9,903",N
I Q 2013,PLN,34823,-1011,-1300,-1334,575,-436,117825,59260,"6118,550","-0,218","9,685",N
II Q 2013,PLN,30161,-671,-763,-726,502,-169,105326,58534,"6118,550","-0,119","9,567",N
III Q 2013,PLN,31858,103,214,130,538,641,105276,58688,"6118,550","0,021","9,592",N
IV Q 2011,PLN,46244,-2558,-1819,-1866,690,-1868,116773,69465,"6118,550","-0,305","11,353",N
I Q 2012,PLN,65475,1301,-957,-928,694,1995,136384,68537,"6118,550","-0,152","11,202",N
II Q 2012,PLN,52454,-2149,-1847,-1796,712,-1437,130001,66741,"6118,550","-0,294","10,908",N
III Q 2012,PLN,49595,-3564,-4428,-4379,689,-2875,124641,62362,"6118,550","-0,716","10,192",N
 Q 0000,PLN,0,0,0,0,0,0,0,0,,,,N
IV Q 2007,PLN,37404,-153,-1022,-670,0,-153,167044,128653,"6058,950","-0,111","21,234",N
IV Q 2008,PLN,52291,-7958,-11316,-8569,0,-7958,214080,91884,"6118,550","-1,400","15,017",N
III Q 2011,,64230,-3430,-3425,-3440,0,-3430,0,0,"6118,550","-0,562","0,000",N
