kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
IV Q 2016,PLN,5392,11511,8433,2980,63,11574,715975,446903,"32863,203","0,091","13,599",N
I Q 2017,PLN,5239,-5437,-7755,-6755,60,-5377,752758,472802,"32863,203","-0,206","14,387",N
II Q 2017,PLN,5093,6659,5128,2785,60,6719,778404,482746,"39354,020","0,071","12,267",N
III Q 2015,PLN,4806,269,-480,-841,0,269,654580,402786,"32863,203","-0,026","12,256",N
IV Q 2015,PLN,4883,59388,56020,48037,0,59388,711477,450831,"32863,203","1,462","13,718",N
I Q 2016,PLN,4726,864,-1776,-2102,62,926,710913,448757,"32863,203","-0,064","13,655",N
II Q 2016,PLN,4979,3289,-802,-1566,39,3328,722855,447072,"32863,203","-0,048","13,604",N
III Q 2014,PLN,3779,52434,50762,52933,0,52434,553206,372833,"34595,597","1,530","10,777",N
IV Q 2014,PLN,4069,59153,63621,60843,27,59180,621056,404493,"32863,203","1,851","12,308",N
I Q 2015,PLN,4672,-8415,27029,28716,0,-8415,684264,433677,"32863,203","0,874","13,196",N
II Q 2015,PLN,4374,6930,-29151,-29564,0,6930,659093,403665,"32863,203","-0,900","12,283",N
III Q 2013,PLN,4521,-8562,-7472,-6584,5,-8557,492957,347198,"34595,597","-0,190","10,036",N
IV Q 2013,PLN,1522,-18859,-19068,-19466,45,-18814,474923,329362,"34595,597","-0,563","9,520",N
I Q 2014,PLN,3945,-2884,-5037,-5315,43,-2841,474995,323837,"34595,597","-0,154","9,361",N
II Q 2014,PLN,3274,-3028,-4509,-3987,0,-3028,472362,319885,"34595,597","-0,115","9,246",N
III Q 2012,PLN,3028,-7333,-7793,-7173,50,-7283,0,0,"34231,466","-0,210","0,000",N
IV Q 2012,PLN,3243,-48276,-50472,-50698,96,-48180,521851,383621,"34231,466","-1,481","11,207",N
I Q 2013,PLN,4086,-2686,-5111,-5588,82,-2604,521838,377999,"34307,488","-0,163","11,018",N
II Q 2013,PLN,3752,-4292,-8882,-11422,38,-4254,502157,353630,"34307,488","-0,333","10,308",N
III Q 2011,PLN,13046,-5636,-5027,-4281,134,-5502,0,0,"34068,252","-0,126","0,000",N
IV Q 2011,PLN,9292,-227107,-261151,-259190,151,-226956,677608,543281,"34068,252","-7,608","15,947",N
I Q 2012,PLN,4292,-11618,-3874,-2606,127,-11491,676892,541347,"34068,252","-0,076","15,890",N
II Q 2012,PLN,6165,-101661,-103400,-102367,100,-101561,571070,438153,"34068,252","-3,005","12,861",N
III Q 2010,PLN,7130,-27910,-4162,-15394,124,-27786,0,0,"34068,252","-0,452","0,000",N
IV Q 2010,PLN,10862,32513,34892,30267,140,32653,951755,825478,"34068,252","0,888","24,230",N
I Q 2011,PLN,10466,-9539,-11216,-12565,127,-9412,945019,813188,"34068,252","-0,369","23,869",N
II Q 2011,PLN,8826,-8318,-9222,-10162,124,-8194,935180,803139,"34068,252","-0,298","23,574",N
IV Q 2008,EUR,0,0,0,0,0,0,237306,163081,"34068,252","0,000","4,787",N
IV Q 2009,PLN,30107,137114,124014,91746,0,137114,1096397,774890,"34068,252","2,693","22,745",N
I Q 2010,PLN,12679,-19710,3478,17207,134,-19576,0,0,"34068,252","0,505","0,000",N
II Q 2010,EUR,15945,217,-31208,49767,117,334,257422,204667,"34068,252","1,461","6,008",N
IV Q 2007,EUR,0,0,0,0,0,0,111137,75684,"34068,252","0,000","2,222",N
