kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2014,PLN,85,-481,-12133,-8644,125,-356,114198,72345,"0,000",,,N
IV Q 2012,PLN,505,-1997,3511,3277,178,-1819,69070,45694,"1031,250","3,178","44,309",N
I Q 2013,PLN,313,-1993,-2944,-3971,139,-1854,74428,41733,"1031,250","-3,851","40,469",N
II Q 2013,PLN,56,-1922,11426,8953,171,-1751,95853,67767,"1031,250","8,681","65,714",N
III Q 2013,PLN,151,-856,5871,4392,148,-708,98348,72036,"2062,500","2,129","34,927",N
IV Q 2011,PLN,811,-1801,-3331,-2370,157,-1644,68686,38637,"1031,250","-2,298","37,466",N
I Q 2012,PLN,902,-629,4288,2387,155,-474,66830,39133,"1031,250","2,315","37,947",N
II Q 2012,PLN,721,-1792,-11661,-8528,228,-1564,56616,32638,"1031,250","-8,270","31,649",N
III Q 2012,PLN,539,-1915,10489,9760,195,-1720,65125,45216,"1031,250","9,464","43,846",N
IV Q 2010,PLN,740,116,17216,14494,167,283,62617,33138,"1031,250","14,055","32,134",N
I Q 2011,PLN,1407,374,1758,1661,125,499,59635,35460,"1031,250","1,611","34,385",N
II Q 2011,PLN,3229,224,13337,10518,157,381,82006,45482,"1031,250","10,199","44,104",N
III Q 2011,PLN,2437,-325,-7061,-4203,173,-152,69579,41508,"1031,250","-4,076","40,250",N
IV Q 2009,PLN,162,-304,5087,4506,75,-229,27021,24397,"1031,250","4,369","23,658",N
I Q 2010,PLN,1048,541,2716,2353,73,614,34222,27190,"1031,250","2,282","26,366",N
II Q 2010,PLN,206,-112,-403,-201,72,-40,47392,27422,"1031,250","-0,195","26,591",N
III Q 2010,PLN,10,-428,653,516,53,-375,45207,28143,"1031,250","0,500","27,290",N
IV Q 2008,PLN,86,-999,-5195,-4316,58,-941,22838,22040,"1031,250","-4,185","21,372",N
I Q 2009,PLN,0,-703,-598,-603,95,-608,21960,21470,"1031,250","-0,585","20,819",N
II Q 2009,PLN,90,-378,-885,-779,59,-319,0,0,"1031,250","-0,755","0,000",N
III Q 2009,PLN,179,-207,-380,-380,75,-132,0,0,"1031,250","-0,368","0,000",N
II Q 2007,PLN,0,0,0,0,0,0,10082,1329,"0,000",,,N
IV Q 2007,PLN,0,0,0,0,0,0,27052,23665,"1031,250","0,000","22,948",N
II Q 2008,PLN,0,0,0,0,0,0,29896,26801,"1031,250","0,000","25,989",N
III Q 2008,PLN,180,-745,-947,-611,168,-577,0,0,"1031,250","-0,592","0,000",N
