kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
II Q 2018,PLN,31792,3749,2320,1802,5100,8849,414585,209057,"0,000",,,N
III Q 2018,PLN,30855,4864,4234,3330,5056,9920,411828,208187,"0,000",,,N
IV Q 2016,PLN,34491,2712,1575,1152,5457,8169,407570,227388,"0,000",,,N
I Q 2017,PLN,28158,3148,2018,1707,4636,7784,397319,227954,"0,000",,,N
II Q 2017,PLN,34052,4669,3660,2968,5115,9784,412238,220093,"0,000",,,N
III Q 2017,PLN,33454,2711,1506,1557,5468,8179,408239,221650,"0,000",,,N
IV Q 2015,PLN,43225,17629,16955,13282,4756,22385,423198,225083,"0,000",,,N
I Q 2016,PLN,22853,-619,-1625,-539,5407,4788,420035,224544,"0,000",,,N
II Q 2016,PLN,33342,6843,6130,6880,5429,12272,423309,223336,"0,000",,,N
III Q 2016,PLN,37055,5442,4102,2788,5605,11047,411346,226743,"0,000",,,N
IV Q 2014,PLN,45774,6750,5371,3979,4611,11361,380245,195560,"0,000",,,N
I Q 2015,PLN,28824,1928,771,608,4647,6575,381701,196086,"0,000",,,N
II Q 2015,PLN,35280,5831,4718,3553,4770,10601,387578,197044,"0,000",,,N
III Q 2015,PLN,48374,12807,11807,8765,4805,17612,392362,205809,"0,000",,,N
IV Q 2013,PLN,26198,652,-386,-300,3595,4247,320603,185586,"0,000",,,N
I Q 2014,PLN,19892,618,200,151,3688,4306,323052,186291,"0,000",,,N
II Q 2014,PLN,26530,4172,3027,2391,3902,8074,349029,188682,"0,000",,,N
III Q 2014,PLN,31816,5013,3749,1952,4143,9156,355091,191586,"0,000",,,N
IV Q 2012,PLN,21782,-769,-2065,-1616,3483,2714,325930,181960,"0,000",,,N
I Q 2013,PLN,21545,2597,1274,1011,3501,6098,324403,182971,"0,000",,,N
II Q 2013,PLN,25680,2395,1211,952,3483,5878,307245,183874,"0,000",,,N
III Q 2013,PLN,26597,3518,2467,2018,3564,7082,316185,185886,"0,000",,,N
IV Q 2011,PLN,32536,5317,3602,2850,3388,8705,339956,181443,"43412,140","0,066","4,180",N
I Q 2012,PLN,23483,3032,2182,1743,3471,6503,332811,183186,"43412,140","0,040","4,220",N
II Q 2012,PLN,23869,2031,266,135,3505,5536,337869,183321,"43412,140","0,003","4,223",N
III Q 2012,PLN,27798,2106,992,753,3484,5590,336602,183576,"0,000",,,N
IV Q 2010,PLN,25571,3422,904,1173,3089,6511,315262,129265,"21706,070","0,054","5,955",N
I Q 2011,PLN,23689,3701,1926,1597,3148,6849,342390,173058,"43412,140","0,037","3,986",N
II Q 2011,PLN,27047,4875,3002,2426,3202,8077,342122,175420,"43412,140","0,056","4,041",N
III Q 2011,PLN,32670,7381,3942,3172,3296,10677,0,0,"43412,140","0,073","0,000",N
IV Q 2009,PLN,15957,1387,109,-947,1916,3303,202469,29991,"0,000",,,N
I Q 2010,PLN,14234,1052,-534,-746,2541,3593,322878,128313,"21706,070","-0,034","5,911",N
II Q 2010,PLN,23614,2891,-1490,-1518,3175,6066,324237,126556,"21706,070","-0,070","5,830",N
III Q 2010,PLN,22781,3225,2731,1648,2869,6094,0,0,"21706,070","0,076","0,000",N
I Q 2009,PLN,20952,5179,-243,-243,2004,7183,188058,27014,"9756,870","-0,025","2,769",N
II Q 2009,PLN,18371,5025,3681,2783,2277,7302,208119,29799,"9787,330","0,284","3,045",N
III Q 2009,PLN,17596,2038,2394,1141,2369,4407,0,0,"9810,311","0,116","0,000",N
