kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2009,PLN,21353,-47771,-40381,-40239,871,-46900,0,0,"1013,588","-39,700","0,000",N
IV Q 2007,PLN,84950,-3990,11651,6299,696,-3294,1035776,360876,"367,063","17,161","983,145",N
I Q 2008,PLN,41189,-10800,6827,2226,739,-10061,1088078,376970,"367,063","6,064","1026,990",N
II Q 2008,PLN,39977,-10667,2564,2045,731,-9936,1053056,334089,"385,217","5,309","867,275",N
III Q 2008,PLN,90863,-15015,-39821,-34329,764,-14251,0,0,"385,217","-89,116","0,000",N
IV Q 2006,PLN,87522,3904,213,1528,114,4018,770170,311683,"330,375","4,625","943,422",N
I Q 2007,PLN,37985,-8206,-9608,-9558,578,-7628,856088,312328,"330,375","-28,931","945,374",N
II Q 2007,PLN,34493,-8284,-1183,-3927,605,-7679,0,0,"330,375","-11,886","0,000",N
III Q 2007,PLN,63959,-6156,-4607,-5977,644,-5512,0,0,"367,063","-16,283","0,000",N
IV Q 2004,PLN,0,0,0,0,0,0,66878,20122,"330,375","0,000","60,907",N
IV Q 2005,PLN,0,0,0,0,0,0,65710,30127,"330,375","0,000","91,190",N
II Q 2006,PLN,28993,-3427,-1229,-1688,436,-2991,0,0,"330,375","-5,109","0,000",N
III Q 2006,PLN,60318,995,-18207,-14626,828,1823,0,0,"330,375","-44,271","0,000",N
IV Q 2003,PLN,0,0,0,0,0,0,54105,10889,"330,375","0,000","32,960",N
