kwartał,waluta,Przychody netto ze sprzedaży (tys.),Zysk (strata) z działal. oper. (tys.),Zysk (strata) brutto (tys.),Zysk (strata) netto (tys.)*,Amortyzacja (tys.) ,EBITDA (tys.),Aktywa (tys.),Kapitał własny (tys.)*,Liczba akcji (tys. szt.),Zysk na akcję (zł),Wartość księgowa na akcję (zł),Raport zbadany przez audytora 
III Q 2017,PLN,8023,269,284,229,208,477,53410,44462,"16703,790","0,014","2,662",N
IV Q 2015,PLN,16782,-10527,-10587,-8877,452,-10075,62369,36596,"8352,875","-1,063","4,381",N
I Q 2016,PLN,15220,-983,-905,-463,378,-605,61054,37620,"8352,875","-0,055","4,504",N
II Q 2016,PLN,12563,-1079,-931,-414,362,-717,58552,35327,"8352,875","-0,050","4,229",N
III Q 2016,PLN,13830,-618,-533,-141,320,-298,60498,34083,"8352,875","-0,017","4,080",N
IV Q 2014,PLN,17078,119,-3406,-3335,524,643,73948,47584,"8352,875","-0,399","5,697",N
I Q 2015,PLN,13872,-1051,-920,-586,519,-532,75745,48176,"8352,875","-0,070","5,768",N
II Q 2015,PLN,14856,-1450,-1298,-1335,506,-944,75938,47621,"8352,875","-0,160","5,701",N
III Q 2015,PLN,17536,-752,-608,-391,487,-265,76042,48331,"8352,875","-0,047","5,786",N
IV Q 2013,PLN,17263,-603,-460,18,899,296,70972,49010,"8352,875","0,002","5,867",N
I Q 2014,PLN,16168,-1119,-844,-778,908,-211,73927,49443,"8352,875","-0,093","5,919",N
II Q 2014,PLN,16955,-1447,-986,-895,856,-591,70278,48396,"8352,875","-0,107","5,794",N
III Q 2014,PLN,14837,28,253,288,-174,-146,73668,50298,"8352,875","0,034","6,022",N
IV Q 2012,PLN,18469,-17246,-17174,-13412,767,-16479,73653,49976,"83528,750","-0,161","0,598",N
I Q 2013,PLN,14365,-1446,-1581,-822,1033,-413,74994,49154,"83528,750","-0,010","0,588",N
II Q 2013,PLN,20330,-686,-722,-670,946,260,72805,48719,"83528,750","-0,008","0,583",N
III Q 2013,PLN,15277,-175,55,265,980,805,73703,49130,"83528,750","0,003","0,588",N
IV Q 2011,PLN,26313,-6307,-6466,0,1091,-5216,111268,74934,"83528,750","0,000","0,897",N
I Q 2012,PLN,19228,-2186,-2289,-1513,1037,-1149,111215,73553,"83528,750","-0,018","0,881",N
II Q 2012,PLN,18645,-1554,-6461,0,1041,-513,98205,67440,"83528,750","0,000","0,807",N
III Q 2012,PLN,18007,-1775,-2487,-2696,978,-797,94612,65187,"83528,750","-0,032","0,780",N
IV Q 2010,PLN,23712,1051,504,0,1035,2086,116632,81879,"83528,750","0,000","0,980",N
I Q 2011,PLN,18091,-1054,-932,-204,1038,-16,118971,81848,"83528,750","-0,002","0,980",N
II Q 2011,PLN,19354,129,98,104,1045,1174,118107,81717,"83528,750","0,001","0,978",N
III Q 2011,PLN,19861,-2093,-2040,0,1026,-1067,0,0,"83528,750","0,000","0,000",N
IV Q 2009,PLN,16428,-6627,-5550,0,961,-5666,120942,83054,"83528,750","0,000","0,994",N
I Q 2010,PLN,18287,-1517,-1202,-1563,1011,-506,122863,81517,"83528,750","-0,019","0,976",N
II Q 2010,PLN,17378,-492,-74,0,1036,544,118837,82133,"83528,750","0,000","0,983",N
III Q 2010,PLN,21746,272,205,0,1024,1296,0,0,"83528,750","0,000","0,000",N
IV Q 2008,PLN,11251,-6599,-21743,-18451,744,-5855,131409,92634,"83528,750","-0,221","1,109",N
I Q 2009,PLN,8216,-1248,-7422,-7167,705,-543,121960,85456,"83528,750","-0,086","1,023",N
II Q 2009,PLN,6811,-1011,2315,932,787,-224,112687,86424,"83528,750","0,011","1,035",N
III Q 2009,PLN,8356,-740,1542,619,733,-7,107312,87013,"83528,750","0,007","1,042",N
IV Q 2007,PLN,12703,-467,-619,-803,386,-81,82909,58835,"8352,875","-0,096","7,044",N
I Q 2008,PLN,12452,161,296,296,369,530,142942,59648,"8352,875","0,035","7,141",N
II Q 2008,PLN,9161,-3481,-2368,-2439,991,-2490,136514,109681,"83528,750","-0,029","1,313",N
III Q 2008,PLN,9109,-1496,-759,-759,744,-752,136406,108923,"83528,750","-0,009","1,304",N
IV Q 2006,PLN,12665,796,699,507,680,1476,71058,51375,"8352,875","0,061","6,151",N
I Q 2007,PLN,11658,6509,6481,6481,594,7103,81761,63908,"8352,875","0,776","7,651",N
II Q 2007,PLN,11138,842,758,530,544,1386,81141,58502,"8352,875","0,063","7,004",N
III Q 2007,PLN,12253,1307,1096,966,876,2183,84163,59448,"8352,875","0,116","7,117",N
IV Q 2005,PLN,12576,-264,-284,551,661,397,51399,37843,"8352,875","0,066","4,531",N
I Q 2006,PLN,11071,283,261,129,506,789,70328,55856,"8352,875","0,015","6,687",N
II Q 2006,PLN,11214,443,342,248,919,1362,54360,37921,"8352,875","0,030","4,540",N
III Q 2006,PLN,11726,115,-30,148,706,821,70947,49879,"8352,875","0,018","5,971",N
II Q 2005,PLN,0,0,0,0,0,0,46828,37225,"8352,875","0,000","4,457",N
III Q 2005,PLN,10049,251,56,65,605,856,48333,37478,"8352,875","0,008","4,487",N
